Load_ind	Definition Year	Species Code	Species Name	Area Code	Area Description	Level Code	Level Description	Initial Quantity	Adapted Quota	Eurlex Ref	OJ Ref	Publication Date	Page Number	In regulation	Compute uptake
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SCK	Kitefin shark	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SEN_DEM_DW	Senegal fishing category (deep water demersal trawlers)	SEN_2014	Senegal	ESP	Spain	2000	2000	32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_DEM_DW	Senegal fishing category (deep water demersal trawlers)	SEN_2014	Senegal	EEC	European union	2000	2000	32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_HKZ_OT	Senegal fishing category (trawlers fishing on black hake)	SEN_2019	Senegal	EEC	European union			32019R1926	L299	20-11-2019	44	Y	Y
INIV	2019	SEN_HKZ_OT	Senegal fishing category (trawlers fishing on black hake)	SEN_2019	Senegal	ESP	Spain			32019R1926	L299	20-11-2019	44	Y	Y
INIV	2019	SEN_LP	Senegal fishing category (pole and line vessels)	SEN_2014	Senegal	EEC	European union			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_LP	Senegal fishing category (pole and line vessels)	SEN_2014	Senegal	ESP	Spain			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_LP	Senegal fishing category (pole and line vessels)	SEN_2014	Senegal	FRA	France			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_SP	Senegal fishing category (purse seiners)	SEN_2014	Senegal	ESP	Spain			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_SP	Senegal fishing category (purse seiners)	SEN_2014	Senegal	FRA	France			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_SP	Senegal fishing category (purse seiners)	SEN_2014	Senegal	EEC	European union			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_TUX_LH	Senegal fishing category (tuna vessels equipped with pole lines)	SEN_2019	Senegal	ESP	Spain			32019R1926	L299	20-11-2019	43	Y	Y
INIV	2019	SEN_TUX_LH	Senegal fishing category (tuna vessels equipped with pole lines)	SEN_2019	Senegal	FRA	France			32019R1926	L299	20-11-2019	43	Y	Y
INIV	2019	SEN_TUX_LH	Senegal fishing category (tuna vessels equipped with pole lines)	SEN_2019	Senegal	EEC	European union			32019R1926	L299	20-11-2019	43	Y	Y
INIV	2019	SEN_TUX_LL	Senegal fishing category (tuna vessels equipped with longlines)	SEN_2019	Senegal	EEC	European union			32019R1926	L299	20-11-2019	44	Y	Y
INIV	2019	SEN_TUX_LL	Senegal fishing category (tuna vessels equipped with longlines)	SEN_2019	Senegal	PRT	Portugal			32019R1926	L299	20-11-2019	44	Y	Y
INIV	2019	SEN_TUX_LL	Senegal fishing category (tuna vessels equipped with longlines)	SEN_2019	Senegal	ESP	Spain			32019R1926	L299	20-11-2019	44	Y	Y
INIV	2019	SEN_TUX_PS	Senegal fishing category (tuna vessels equipped with purse seines)	SEN_2019	Senegal	ESP	Spain			32019R1926	L299	20-11-2019	43	Y	Y
INIV	2019	SEN_TUX_PS	Senegal fishing category (tuna vessels equipped with purse seines)	SEN_2019	Senegal	FRA	France			32019R1926	L299	20-11-2019	43	Y	Y
INIV	2019	SEN_TUX_PS	Senegal fishing category (tuna vessels equipped with purse seines)	SEN_2019	Senegal	EEC	European union			32019R1926	L299	20-11-2019	43	Y	Y
INIV	2019	SEN_TUX_Q	Senegal tuna fishing categories	SEN_2014	Senegal	ESP	Spain			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_TUX_Q	Senegal tuna fishing categories	SEN_2014	Senegal	FRA	France			32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SEN_TUX_Q	Senegal tuna fishing categories	SEN_2014	Senegal	EEC	European union	14000	14000	32014R1118	L304	23-10-2014	41	Y	Y
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFS	Silver scabbardfish	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SFV	Norway redfish	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SGI	South Georgia icefish	F483.	FAO 48.3 Antarctic	EEC	European union			32019R0124	L29	31-01-2019	123	Y	Y
INIV	2019	SGI	South Georgia icefish	F483.	FAO 48.3 Antarctic	TAC	Total Allowable Catches for all countries	300	300	32019R0124	L29	31-01-2019	123	Y	Y
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHL	Lanternsharks nei	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SHO	Blackmouth catshark	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	BEL	Belgium			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	TAC	Total Allowable Catches for all countries			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	BGR	Bulgaria			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	CYP	Cyprus			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	DNK	Denmark			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	DEU	Germany			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	ESP	Spain			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	EST	Estonia			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	FIN	Finland			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	FRA	France			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	GRC	Greece			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	HRV	Croatia			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	IRL	Ireland			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	ITA	Italy			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	LVA	Latvia			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	LTU	Lithuania			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	MLT	Malta			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	NLD	Netherlands			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	POL	Poland			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	PRT	Portugal			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	ROU	Romania			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	SVN	Slovenia			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	SWE	Sweden			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	GBR	United Kingdom			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N2J3K	NAFO 2J, 3K = FAO 21.2.J + 21.3.K	EEC	European union			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3LNO.	NAFO 3LNO	EEC	European union	4408	4408	32019R0124	L29	31-01-2019	109	Y	Y
INIV	2019	SKA	Raja rays nei	N3LNO.	NAFO 3LNO	PRT	Portugal	660	495	32019R0124	L29	31-01-2019	109	Y	Y
INIV	2019	SKA	Raja rays nei	N3LNO.	NAFO 3LNO	TAC	Total Allowable Catches for all countries	7000	7000	32019R0124	L29	31-01-2019	109	Y	Y
INIV	2019	SKA	Raja rays nei	N3LNO.	NAFO 3LNO	NLD	Netherlands	0	0	32019R0124	L29	31-01-2019	109	N	Y
INIV	2019	SKA	Raja rays nei	N3LNO.	NAFO 3LNO	ESP	Spain	3403	3630	32019R0124	L29	31-01-2019	109	Y	Y
INIV	2019	SKA	Raja rays nei	N3LNO.	NAFO 3LNO	EST	Estonia	283	283	32019R0124	L29	31-01-2019	109	Y	Y
INIV	2019	SKA	Raja rays nei	N3LNO.	NAFO 3LNO	LTU	Lithuania	62	0	32019R0124	L29	31-01-2019	109	Y	Y
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	GRC	Greece			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	HRV	Croatia			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	PRT	Portugal			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	ROU	Romania			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	SVN	Slovenia			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	SWE	Sweden			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	GBR	United Kingdom			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	EEC	European union			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	TAC	Total Allowable Catches for all countries			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	POL	Poland			32008R0538	L157	17-06-2008	4	Y	N
INIV	2019	SKA	Raja rays nei	N3M	NAFO 3M = FAO 21.3.M	BEL	Belgium			32008R0538	L157	17-06-2008	4	Y	N
